Time,axis_3_raw_position_resolver_motor,axis_3_actual_position,axis_3_enc_position_resolver_motor,raw_position_3_ext
28446,2069836.0,23.980604470574587,60.0457763671875,1323
28547,2069836.0,23.980604470574587,60.0457763671875,1323
28646,2069836.0,23.980604470574587,70.8453369140625,1222
28747,2069836.0,23.980604470574587,70.8453369140625,1222
28846,2069836.0,23.980604470574587,70.8453369140625,1222
28947,2069836.0,23.980604470574587,70.8453369140625,1222
29046,2069836.0,22.31752722699151,70.8453369140625,1222
29146,2069836.0,22.31752722699151,70.8453369140625,1222
29248,2069836.0,22.31752722699151,70.8453369140625,1222
29347,1919273.0,22.31752722699151,70.8453369140625,1222
29447,1919273.0,22.31752722699151,70.8453369140625,1222
29546,1919273.0,22.31752722699151,311.06689453125,1222
29647,1919273.0,22.31752722699151,311.06689453125,1222
29747,1919273.0,22.31752722699151,311.06689453125,1222
29847,1919273.0,22.31752722699151,311.06689453125,1222
29946,1919273.0,20.63202074417329,311.06689453125,1222
30047,1919273.0,20.63202074417329,311.06689453125,1222
30147,1919273.0,20.63202074417329,311.06689453125,1222
30246,1782660.0,20.63202074417329,308.089599609375,1222
30347,1782660.0,20.63202074417329,308.089599609375,1222
30447,1782660.0,20.63202074417329,308.089599609375,1134
30547,1782660.0,20.63202074417329,308.089599609375,1134
30646,1782660.0,20.63202074417329,308.089599609375,1134
30747,1782660.0,20.63202074417329,308.089599609375,1134
30846,1782660.0,20.63202074417329,308.089599609375,1134
30946,1782660.0,19.149268642520436,308.089599609375,1134
31047,1782660.0,19.149268642520436,308.089599609375,1134
31145,1636509.0,19.149268642520436,193.7823486328125,1134
31247,1636509.0,19.149268642520436,193.7823486328125,1134
31346,1636509.0,19.149268642520436,193.7823486328125,1134
31448,1636509.0,19.149268642520436,193.7823486328125,1134
31546,1636509.0,19.149268642520436,193.7823486328125,1134
31648,1636509.0,19.149268642520436,193.7823486328125,1134
31746,1636509.0,17.42644484164721,193.7823486328125,1134
31848,1636509.0,17.42644484164721,193.7823486328125,1134
31947,1636509.0,17.42644484164721,193.7823486328125,1134
32046,1494606.0,17.42644484164721,99.580078125,1134
32148,1494606.0,17.42644484164721,99.580078125,1134
32247,1494606.0,17.42644484164721,99.580078125,1027
32347,1494606.0,17.42644484164721,99.580078125,1027
32447,1494606.0,17.42644484164721,99.580078125,1027
32546,1494606.0,17.42644484164721,99.580078125,1027
32646,1354669.0,15.761745105974786,99.580078125,1027
32746,1354669.0,15.761745105974786,99.580078125,1027
