Time,axis_2_raw_position_resolver_motor,axis_2_actual_position,raw_position_2_ext
70607,10323579.0,146.55566833271791,2238
70706,10323579.0,146.55573931373416,2264
70807,10323579.0,146.55573931373416,2264
70907,10323584.0,146.55573931373416,2264
71007,10323584.0,146.55573931373416,2264
71107,10323584.0,146.55573931373416,2264
71209,10323584.0,146.55573931373416,2264
71308,10323584.0,146.55573931373416,2264
71407,10323584.0,146.55573931373416,2264
71507,10323584.0,146.55573931373416,2264
71607,10323584.0,146.55561154790493,2264
71706,10323584.0,146.55561154790493,2264
71807,10323583.0,146.55561154790493,2264
71908,10323583.0,146.55561154790493,2264
72008,10323583.0,146.55561154790493,2264
72107,10323583.0,146.55561154790493,2264
72207,10323583.0,146.55561154790493,2264
72308,10323583.0,146.55568252892118,2264
72407,10323583.0,146.55568252892118,2264
72508,10323592.0,146.55568252892118,2264
72608,10323592.0,146.55568252892118,2264
72706,10323592.0,146.55568252892118,2264
72809,10323592.0,146.55568252892118,2264
72909,10323592.0,146.55568252892118,2264
73007,10323592.0,146.55568252892118,2264
73108,10323592.0,146.55568252892118,2264
73207,10323592.0,146.55561154790493,2264
